fecha_consulta,tipo_transporte,fecha_salida,origen_codigo,origen_nombre,destino_codigo,destino_nombre,empresa_aerolinea,codigo_empresa,numero_vuelo_bus,fecha_hora_salida,fecha_hora_llegada,categoria_cabina,detalles_vehiculo,escalas_duracion,es_escala,numero_escalas,precio_bob,precio_max_bob,precio_minimo_bob
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,SANTA CRUZ,SANTA CRUZ,EL DORADO,103,000,2026-08-06 20:00,2026-08-07 08:00,CAMA,CAMA 3 FILAS 40,12h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,SANTA CRUZ,SANTA CRUZ,TRANS COPACABANA S.A.,110,152,2026-08-06 20:00,2026-08-07 06:00,CAMA,CAMA TV 43,Directo (10h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 20:30,2026-08-07 03:30,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 20:30,2026-08-07 03:30,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 21:00,2026-08-07 04:00,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,POTOSI,POTOSI,EL DORADO,103,000,2026-08-06 21:00,2026-08-07 09:30,CAMA,CAMA 3 FILAS 40,12h 30m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,POTOSI,POTOSI,FLOTA COPACABANA,167,6424 DNF,2026-08-06 21:00,2026-08-07 06:00,CAMA,CAMA 41 2P,9h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,POTOSI,POTOSI,TRANS COPACABANA S.A.,110,133,2026-08-06 21:00,2026-08-07 07:00,CAMA,CAMA DD 43,10h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,SANTA CRUZ,SANTA CRUZ,TRANS COPACABANA S.A.,110,152,2026-08-06 21:00,2026-08-07 07:00,CAMA,CAMA TV 43,10h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,SUCRE,SUCRE,EL DORADO,103,000,2026-08-06 21:00,2026-08-07 07:00,CAMA,CAMA 3 FILAS 40,10h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 21:00,2026-08-07 04:00,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,POTOSI,POTOSI,FLOTA COPACABANA,167,6424 DNF,2026-08-06 21:00,2026-08-07 06:00,CAMA,CAMA 41 2P,Directo (9h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,POTOSI,POTOSI,TRANS COPACABANA S.A.,110,133,2026-08-06 21:00,2026-08-07 07:00,CAMA,CAMA DD 43,Directo (10h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,SANTA CRUZ,SANTA CRUZ,TRANS COPACABANA S.A.,110,152,2026-08-06 21:00,2026-08-07 07:00,CAMA,CAMA TV 43,Directo (10h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,TRANS COPACABANA S.A.,110,132,2026-08-06 21:30,2026-08-07 05:30,CAMA,CAMA D - PISO 43,8h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,BOLIVIA,113,000,2026-08-06 21:30,2026-08-07 05:00,CAMA,CAMA 40,7h 30m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 21:30,2026-08-07 04:30,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,SUCRE,SUCRE,TRANS COPACABANA S.A.,110,160,2026-08-06 21:30,2026-08-07 04:30,CAMA,CAMA TV 43,7h 0m,,,250.0,250.0,200.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,BOLIVIA,113,000,2026-08-06 21:30,2026-08-07 05:00,CAMA,CAMA 40,Directo (7h 30m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 21:30,2026-08-07 04:30,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,TRANS COPACABANA S.A.,110,132,2026-08-06 21:30,2026-08-07 05:30,CAMA,CAMA D - PISO 43,Directo (8h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LLALLAGUA,LLALLAGUA,BUSTILLO,127,2896IUT,2026-08-06 21:30,2026-08-07 06:00,CAMA,LEITO 40 MR,Directo (8h 30m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,SUCRE,SUCRE,TRANS COPACABANA S.A.,110,160,2026-08-06 21:30,2026-08-07 04:30,CAMA,CAMA TV 43,Directo (7h 0m),False,0,250.0,250.0,200.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,TRANS COPACABANA S.A.,110,000,2026-08-06 22:00,2026-08-07 06:00,NORMAL,CAMA 29 PANORAMICO,8h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,BOLIVIA,113,000,2026-08-06 22:00,2026-08-07 05:30,CAMA,CAMA 40,7h 30m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 22:00,2026-08-07 05:00,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,TRANS COPACABANA S.A.,110,000,2026-08-06 22:00,2026-08-07 06:00,NORMAL,CAMA 29 PANORAMICO,Directo (8h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,BOLIVIA,113,000,2026-08-06 22:00,2026-08-07 05:30,CAMA,CAMA 40,Directo (7h 30m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 22:00,2026-08-07 05:00,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 22:30,2026-08-07 05:30,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,TRANS COPACABANA S.A.,110,000,2026-08-06 22:30,2026-08-07 06:30,NORMAL,CAMA 29 PANORAMICO,8h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,TRANS COPACABANA S.A.,110,000,2026-08-06 22:30,2026-08-07 06:30,NORMAL,CAMA 29 PANORAMICO,Directo (8h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 22:30,2026-08-07 05:30,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,BOLIVIA,113,000,2026-08-06 22:45,2026-08-07 06:15,CAMA,CAMA 40,7h 30m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,SC,2026-08-06 22:45,2026-08-07 05:45,SUITE,CAMA 3 FILAS DE 30,7h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,SC,2026-08-06 22:45,2026-08-07 05:45,SUITE,CAMA 3 FILAS DE 30,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,BOLIVIA,113,000,2026-08-06 22:45,2026-08-07 06:15,CAMA,CAMA 40,Directo (7h 30m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 23:00,2026-08-07 06:00,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 23:00,2026-08-07 06:00,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,133,2026-08-06 07:30,2026-08-06 15:30,CAMA,CAMA DD 43,8h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,000,2026-08-06 07:30,2026-08-06 14:30,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,133,2026-08-06 07:30,2026-08-06 15:30,CAMA,CAMA DD 43,Directo (8h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,000,2026-08-06 07:30,2026-08-06 14:30,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,SUCRE,SUCRE,EL DORADO,103,SC,2026-08-06 08:30,2026-08-06 20:30,SUITE,SUITE Y CAMA 30,12h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,SUCRE,SUCRE,EL DORADO,103,SC,2026-08-06 08:30,2026-08-06 20:30,SUITE,SUITE Y CAMA 30,Directo (12h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,DZT,2026-08-06 09:00,2026-08-06 16:00,CAMA,CAMA 3F 43 SCANIA 2013,7h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,DZT,2026-08-06 09:00,2026-08-06 16:00,CAMA,CAMA 3F 43 SCANIA 2013,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,000,2026-08-06 09:30,2026-08-06 16:30,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,000,2026-08-06 09:30,2026-08-06 16:30,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,FXX,2026-08-06 10:30,2026-08-06 17:30,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,FXX,2026-08-06 10:30,2026-08-06 17:30,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,000,2026-08-06 11:00,2026-08-06 18:00,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,000,2026-08-06 11:00,2026-08-06 18:00,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,131,2026-08-06 11:30,2026-08-06 19:30,CAMA,CAMA D - PISO 43,8h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,131,2026-08-06 11:30,2026-08-06 19:30,CAMA,CAMA D - PISO 43,Directo (8h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,HKU,2026-08-06 12:30,2026-08-06 19:30,CAMA,CAMA 3F 43 VOLVO 2018,7h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,HKU,2026-08-06 12:30,2026-08-06 19:30,CAMA,CAMA 3F 43 VOLVO 2018,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,BUENOS AIRES,BUENOS AIRES,ROYAL CLASS,144,4712HLK,2026-08-06 13:00,2026-08-08 01:00,CAMA,LEITO 3 FILAS,36h 0m,,,1200.0,1300.0,800.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,SANTA CRUZ,SANTA CRUZ,EL DORADO,103,000,2026-08-06 13:00,2026-08-07 06:00,CAMA,CAMA 3 FILAS 40,17h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,BUENOS AIRES,BUENOS AIRES,ROYAL CLASS,144,4712HLK,2026-08-06 13:00,2026-08-08 01:00,CAMA,LEITO 3 FILAS,Directo (36h 0m),False,0,1100.0,1300.0,800.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,SANTA CRUZ,SANTA CRUZ,EL DORADO,103,000,2026-08-06 13:00,2026-08-07 06:00,CAMA,CAMA 3 FILAS 40,Directo (17h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,KZR1,2026-08-06 14:00,2026-08-06 21:00,CAMA,CAMPREM3F43SCANIA2024,7h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,SANTA CRUZ,SANTA CRUZ,TRANS COPACABANA S.A.,110,142,2026-08-06 14:00,2026-08-07 07:00,CAMA,CAMA TV 43,17h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,VILLAZON,VILLAZON,ILLIMANI,179,1054UHU,2026-08-06 14:00,2026-08-07 01:25,CAMA,CAMA 32 3F,11h 25m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,KZR1,2026-08-06 14:00,2026-08-06 21:00,CAMA,CAMPREM3F43SCANIA2024,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,SANTA CRUZ,SANTA CRUZ,TRANS COPACABANA S.A.,110,142,2026-08-06 14:00,2026-08-07 07:00,CAMA,CAMA TV 43,Directo (17h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,VILLAZON,VILLAZON,ILLIMANI,179,1054UHU,2026-08-06 14:00,2026-08-07 01:25,CAMA,CAMA 32 3F,Directo (11h 25m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,000,2026-08-06 15:30,2026-08-06 22:30,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,000,2026-08-06 15:30,2026-08-06 22:30,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,118,2026-08-06 16:00,2026-08-07 00:00,CAMA,CAMA DD - PISO  43,8h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,118,2026-08-06 16:00,2026-08-07 00:00,CAMA,CAMA DD - PISO  43,Directo (8h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,SANTA CRUZ,SANTA CRUZ,TRANS COPACABANA S.A.,110,148,2026-08-06 16:30,2026-08-07 09:30,CAMA,CAMA TV 43,17h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,SANTA CRUZ,SANTA CRUZ,TRANS COPACABANA S.A.,110,148,2026-08-06 16:30,2026-08-07 09:30,CAMA,CAMA TV 43,Directo (17h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,000,2026-08-06 17:00,2026-08-07 00:00,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,SANTA CRUZ,SANTA CRUZ,EL DORADO,103,000,2026-08-06 17:00,2026-08-07 10:00,CAMA,CAMA 3 FILAS 40,17h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,000,2026-08-06 17:00,2026-08-07 00:00,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,SANTA CRUZ,SANTA CRUZ,EL DORADO,103,000,2026-08-06 17:00,2026-08-07 10:00,CAMA,CAMA 3 FILAS 40,Directo (17h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,SANTA CRUZ,SANTA CRUZ,TRANS COPACABANA S.A.,110,155,2026-08-06 17:30,2026-08-07 10:30,CAMA,CAMA TV 43,17h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,SANTA CRUZ,SANTA CRUZ,TRANS COPACABANA S.A.,110,155,2026-08-06 17:30,2026-08-07 10:30,CAMA,CAMA TV 43,Directo (17h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,SUCRE,SUCRE,ILLIMANI,179,2181 BUA,2026-08-06 18:30,2026-08-07 03:52,CAMA,2181 BUA CAMA,9h 22m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,TARIJA,TARIJA,TRANS COPACABANA S.A.,110,174,2026-08-06 18:30,2026-08-07 11:30,CAMA,CAMA TV 43,17h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,TARIJA,TARIJA,TRANS COPACABANA S.A.,110,174,2026-08-06 18:30,2026-08-07 11:30,CAMA,CAMA TV 43,Directo (17h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,000,2026-08-06 19:00,2026-08-07 02:00,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,SANTA CRUZ,SANTA CRUZ,TRANS COPACABANA S.A.,110,155,2026-08-06 19:00,2026-08-07 12:00,CAMA,CAMA TV 43,17h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,SUCRE,SUCRE,EL MEXICANO,206,2804 ZLI,2026-08-06 19:00,2026-08-07 07:00,CAMA,CAMA 40 ASIENTOS,12h 0m,,,200.0,230.0,150.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,TARIJA,TARIJA,ROYAL CLASS,144,5310UIG,2026-08-06 19:00,2026-08-07 10:00,CAMA,SUITE - CAMA,15h 0m,,,400.0,400.0,300.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,000,2026-08-06 19:00,2026-08-07 02:00,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,SANTA CRUZ,SANTA CRUZ,TRANS COPACABANA S.A.,110,155,2026-08-06 19:00,2026-08-07 12:00,CAMA,CAMA TV 43,Directo (17h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,SUCRE,SUCRE,EL MEXICANO,206,2804 ZLI,2026-08-06 19:00,2026-08-07 07:00,CAMA,CAMA 40 ASIENTOS,Directo (12h 0m),False,0,200.0,230.0,150.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,TARIJA,TARIJA,ROYAL CLASS,144,5310UIG,2026-08-06 19:00,2026-08-07 10:00,CAMA,SUITE - CAMA,Directo (15h 0m),False,0,400.0,400.0,300.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,SANTA CRUZ,SANTA CRUZ,EL DORADO,103,000,2026-08-06 19:30,2026-08-07 12:30,CAMA,CAMA 3 FILAS 40,17h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,SUCRE,SUCRE,TRANS COPACABANA S.A.,110,129,2026-08-06 19:30,2026-08-07 07:30,CAMA,CAMA D - PISO 43,12h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,VILLAZON,VILLAZON,ILLIMANI,179,1520 YGR,2026-08-06 19:30,2026-08-07 06:55,CAMA,CAMA YGR,11h 25m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,SANTA CRUZ,SANTA CRUZ,EL DORADO,103,000,2026-08-06 19:30,2026-08-07 12:30,CAMA,CAMA 3 FILAS 40,Directo (17h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,SUCRE,SUCRE,TRANS COPACABANA S.A.,110,129,2026-08-06 19:30,2026-08-07 07:30,CAMA,CAMA D - PISO 43,Directo (12h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,VILLAZON,VILLAZON,ILLIMANI,179,1520 YGR,2026-08-06 19:30,2026-08-07 06:55,CAMA,CAMA YGR,Directo (11h 25m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,124,2026-08-06 20:30,2026-08-07 04:30,CAMA,CAMA DD - PISO  43,8h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,000,2026-08-06 20:30,2026-08-07 03:30,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,124,2026-08-06 20:30,2026-08-07 04:30,CAMA,CAMA DD - PISO  43,Directo (8h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,000,2026-08-06 20:30,2026-08-07 03:30,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,000,2026-08-06 21:00,2026-08-07 04:00,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,LA PAZ,LA PAZ,POTOSI,POTOSI,TRANS COPACABANA S.A.,110,130,2026-08-06 21:00,2026-08-07 06:00,CAMA,CAMA D - PISO 43,9h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,COCHABAMBA,COCHABAMBA,EL DORADO,103,000,2026-08-06 21:00,2026-08-07 04:00,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,LA PAZ,LA PAZ,POTOSI,POTOSI,TRANS COPACABANA S.A.,110,130,2026-08-06 21:00,2026-08-07 06:00,CAMA,CAMA D - PISO 43,Directo (9h 0m),False,0,0.0,0.0,0.0
